Unnamed: 0,user,Tweet,Time
3418,tameryazar,"a Ukrainian old man : ""Russia isn't just killing us, it's destroying everything we need to live, and it's doing it on purpose! This is what makes war inhumane!"" #Ukraine #Russian #Russia #Putin #WarCrimes #Putin #Kyiv #Zelensky https://t.co/QhzOk3NJe0",2022-06-18 00:28:03+00:00
3419,seve99998,"RT @WilhelmOrmstein: ""For eight years they've been robbing everyone, killing whomever they wanted"": A captured Ukrainian border guard on na…",2022-06-18 00:26:10+00:00
3420,EdgrAllanPooh,"@Myster_Rhi Why look! #GasPrices are tumbling right as this happens! #Inflation is shrinking. #Putin is withdrawing from #Ukraine.

Oh wait none of this helped any of this.",2022-06-18 00:25:38+00:00
3421,tameryazar,"He is a former Russian Federal Security Service (FSB) officer, Ilya Bogdanov who says ""not to fight for #Ukraine but to fight against #Putin’s regime. #Russia 

https://t.co/k6Z76v3G0i",2022-06-18 00:25:10+00:00
3422,_Thirunarayan1,"Exclusive: Inside Space Force boot camp with recruits to US military's newest branch https://t.co/BTyIZbt9BC
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 00:24:07+00:00
3423,Villain1982,"UK doubles number of surveillance aircraft over Black Sea https://t.co/JxKCkvoJtB via @ukdefjournal

#Nato #UK #Ukraine #UkraineUnderAttack #UkraineRussiaWar #StandWithUkraine #Putin #Russia #RussianUkrainianWar #US #USA #America #Europe #RAF #RoyalAirForce",2022-06-18 00:23:37+00:00
3424,MeComeYouGo,"even #Ukraine 'll smile 
as will #Zelenskyy #Biden #NATO #Europe #USA #UK #Australia #Putin #Russian #Russia #Germany #France #EuropeanUnion #EU @Europarl_EN 
#Finland  #Poland #Sweden #Latvia #Lithuania #Estonia #Norway #Romania #Czech #Slovakia #Slovenia #Italy #Spain #Croatia https://t.co/eCsufCTb2O",2022-06-18 00:20:34+00:00
3425,selac1ous_crumb,"why is it that #biden is willing to spend $40 #billion on #Ukraine while #americans can't afford #gas . Why is he begging #Venezuela when he could issue more licences why is he blaming #putin for #inflation 

I guess i'm just too stupid to understand",2022-06-18 00:19:57+00:00
3426,Sol_Tul,"RT @WilhelmOrmstein: ""For eight years they've been robbing everyone, killing whomever they wanted"": A captured Ukrainian border guard on na…",2022-06-18 00:19:36+00:00
3427,SusanCoiaGailey,#Ukraine moves closer to joining the #EU; #Zelenskky says historic decision will help to defeat #Russia https://t.co/YG3zqWKi4X Series of short articles on #UkraineWar-related topics. #food #FoodShortage #France #Germany #England #UkraineRussiaWar #UkraineSoldiers #Putin,2022-06-18 00:19:19+00:00
3428,_Thirunarayan1,"Gunman Opens Fire In Alabama Episcopal Church Leaving Three Dead 
https://t.co/8DYDtyM0x9 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 00:19:01+00:00
3429,_Thirunarayan1,"Many CEOs Believe A Recession Will Hit Within The Next 12-18Months 
https://t.co/rvx1P3sbOD 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 00:19:01+00:00
3430,Kestrel7141,RT @I_Katchanovski: Silence in Western media about #Ukrainian media bombshell that possibility of #Zelenskyy &amp; #Putin talks came to halt af…,2022-06-18 00:18:55+00:00
3431,MopsyMopsMops,"#Putin #Ukraine #UkraineWar #UkraineRussiaWar 
#UkraineUnderAttack  @MedvedevRussiaE

and now Fuck You Putin !!! 🖕

https://t.co/yZ3gB7y9Ha",2022-06-18 00:16:32+00:00
3432,WilhelmOrmstein,"""For eight years they've been robbing everyone, killing whomever they wanted"": A captured Ukrainian border guard on nationalists.

#Russia #Ukraine #Putin #UkraineWar #Zelensky #ukrainerussiawar #russiaukrainewar #NATO https://t.co/QLzcSKmElJ",2022-06-18 00:16:20+00:00
3433,yadkumar1985,"RT @yungboosie56: Now russia is killing Ukraine , soon russia can kill the world!!!
#TERRORUSSIA #UkraineUnderAttack #Putin #Crimea #Russia…",2022-06-18 00:15:56+00:00
3434,WilhelmOrmstein,"""God forbid someone takes it"": A refugee from the Kharkov region on how Ukrainian authorities banned civilians from accepting food from the Russian army

#Russia #Ukraine #Putin #UkraineWar #Zelensky #ukrainerussiawar #russiaukrainewar #NATO https://t.co/QGaKXeBUr7",2022-06-18 00:15:51+00:00
3435,cocochannel1567,RT @raging545: VIDEO from Germany showing after Scholz &amp; Macron visited #Ukraine thngs began to happen. In Germany there has been large num…,2022-06-18 00:15:45+00:00
3436,Villain1982,"'Show' Trial of Foreign Fighters in Russian-Controlled Ukrainian Territory Could Be a War Crime https://t.co/h7oQYt5MNp

#Nato #UK #Ukraine #UkraineUnderAttack #UkraineRussiaWar #StandWithUkraine #Putin #Russia #RussianUkrainianWar #US #USA #America #Europe",2022-06-18 00:15:39+00:00
3437,alexpez05298224,RT @raging545: VIDEO from Germany showing after Scholz &amp; Macron visited #Ukraine thngs began to happen. In Germany there has been large num…,2022-06-18 00:14:45+00:00
3438,ats369777,"RT @FreedomHonor666: ""#Ukraine need not worry; with Joe Biden, America is back as the leader of the free world.""

The first openly trans, a…",2022-06-18 00:14:43+00:00
3439,Villain1982,"Deep-cover Russian Spy Outed After Trying to Infiltrate the International Criminal Court https://t.co/RXbtlbKZw9

#Nato #UK #Ukraine #UkraineUnderAttack #UkraineRussiaWar #StandWithUkraine #Putin #Russia #RussianUkrainianWar #US #USA #America #Europe",2022-06-18 00:14:39+00:00
3440,MadisSarglepp,RT @raging545: VIDEO from Russian occupied Donetsk of a Ukrainian strike that hit the Dominik Hotel where Russian army officers are said to…,2022-06-18 00:14:14+00:00
3441,_Thirunarayan1,"How First Responders Are Forced To Cut Back On Services As Gas Prices Rise 
https://t.co/eeeSKtZHML 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 00:14:01+00:00
3442,_Thirunarayan1,"Hallie Jackson NOW - June 17 | NBC News NOW 
https://t.co/Mr6Lx4IqkB 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-18 00:14:00+00:00
3443,5rt67,"RT @_Thirunarayan1: Bannon and DOJ don't want to talk politics or January 6 specifics at contempt trial https://t.co/I6FHMjJ1Qv
#Biden #CNN…",2022-06-18 00:13:35+00:00
3444,5rt67,RT @_Thirunarayan1: Election standoff ends in New Mexico county after false fraud claims threw primary certification into question https://…,2022-06-18 00:13:35+00:00
3445,5rt67,"RT @_Thirunarayan1: Fmr. Amb. To Ukraine Bill Taylor: War In Ukraine ‘Probably Goes Into Next Year’ 
https://t.co/coIJ8L2JDh 
#Biden #NBC #…",2022-06-18 00:13:34+00:00
3446,5rt67,"RT @_Thirunarayan1: Gov. Polis Says Biden Has ‘Every Opportunity’ To Turn Economy Around 
https://t.co/Y8mlwcfI0b 
#Biden #NBC #MSNBC #CNBC…",2022-06-18 00:13:34+00:00
3447,jossit,"#UkraineRussiaWar In a abouth one month, this war will be ended and #Putin mayby has regain some land in #Ukraine.  But of what cost???",2022-06-18 00:12:27+00:00
3448,BibleInNews,"#Putin blasts #West for failed ‘economic blitzkrieg’ with #sanctions costing EU £400bn. #VladimirPutin has lambasted the West in his latest fiery speech as he vows to complete his ""special operation"" in #Ukraine. #UkraineRussiaWar #Russia #RussiaUkraineWar
https://t.co/TEtwQERfc5",2022-06-18 00:12:23+00:00
3449,socialismoolib1,"🇺🇦#UKRAINE #UKRAINERUSSIAWAR 

#News 

🕺06/16/2022 #Baryshnikov #ballet #dancer born Latvia when #communist #dictatorship #USSR #SovietUnion &amp; #defected to Canada 1974

🇷🇺On genocidal #Putin communist #Russia: 

‘TRYING TO CREATE A NEW HISTORY OF RUSSIA’

https://t.co/OTh4hZ3moy",2022-06-18 00:12:03+00:00
3450,wojteklabuc,RT @raging545: IMAGE from Russian occupied Donetsk today of the ExpoDonbas exhibition center after a Russian soldier a couple of days ago p…,2022-06-18 00:11:53+00:00
3451,YouCanFoolMost,RT @stocksandnews: New #weekinreview #WallStreet #Fed #Inflation #Housing #Crypto #Russia #Putin #Ukraine #China #Taiwan #Jan6thHearings #T…,2022-06-18 00:11:28+00:00
3452,Sol_Tul,"RT @WilhelmOrmstein: Call of Duty LOSER mercenary b!tch. 💩

#Russia #Ukraine #Putin #UkraineWar #Zelensky #ukrainerussiawar #russiaukrainew…",2022-06-18 00:11:19+00:00
3453,stocksandnews,New #weekinreview #WallStreet #Fed #Inflation #Housing #Crypto #Russia #Putin #Ukraine #China #Taiwan #Jan6thHearings #Trump and more...https://t.co/EztyWaPf5A https://t.co/avLl1kyQCX,2022-06-18 00:11:02+00:00
3454,Sol_Tul,"RT @WilhelmOrmstein: Say what loser? 💩

#Russia #Ukraine #Putin #UkraineWar #Zelensky #ukrainerussiawar #russiaukrainewar #NATO https://t.c…",2022-06-18 00:10:08+00:00
3455,oliviaemma342,"RT @socialismoolib1: 🇺🇦#UKRAINE #UKRAINERUSSIAWAR 

#News 

🔫06/16/2022 🇷🇺On genocidal dictator #Putin #communist #Russia 

🇺🇸#US #Pentagon…",2022-06-18 00:08:43+00:00
3456,louise_mireya,"RT @TigerKnowz: Disabled children wasting away in sociopath #putin's #ruSSian orphanages, murdered kids in #Ukraine &amp; #Syria, #tRUMP regime…",2022-06-18 00:08:16+00:00
3457,otfyxXWzpwdfTra,"#Russia Soldiers, cowards #Putin Don't obey!
Throw away your weapons and go home!
And eat a hot dinner with the whole family.
Stay close to your family and lover who are worried about you.
The protagonists of Russia are you and your family. Not putin
#Ukraine #NoWar #StopWar https://t.co/HWDHQ3gYwq",2022-06-18 00:06:52+00:00
3458,BeardedBrownMa1,"RT @FreedomHonor666: ""#Ukraine need not worry; with Joe Biden, America is back as the leader of the free world.""

The first openly trans, a…",2022-06-18 00:05:25+00:00
3459,TrumpCritic,".@AnneRPierce: ""Biden is right to term Russia’s war a genocide, Mitch McConnell is right to call for designating Russia a state sponsor of terror. Thwarting #Putin’s campaign to bring Eastern Europe to its knees is morally right and necessary."" #Ukraine https://t.co/1rLHQ62rC3",2022-06-18 00:05:20+00:00
3460,socialismoolib1,"🇺🇦#UKRAINE #UKRAINERUSSIAWAR 

#News 

🔫06/16/2022 🇷🇺On genocidal dictator #Putin #communist #Russia 

🇺🇸#US #Pentagon #Kahl:still wants to capture E Ukraine or even whole country, but Russia won't be able to do it ""#Ukrainians holding tough"" 

https://t.co/Wuwj4X1EWD @YahooNews",2022-06-18 00:00:19+00:00
3461,LOTUSVINI,You are disgusting 🤮 why don’t u #trumplicans ask your sugar daddy #putin to stop his war crimes in #Ukraine &amp; #GarbageOldParty in congress to get out of trumps where sun don’t shine &amp; work😡😡😡 so shut d f up you criminal cronies who are destroying entire world https://t.co/AvDNJrKaLP,2022-06-17 23:58:32+00:00
3462,boriskulikov83,"From #Japan , I support #Putin .
He always speaks frankly. And in the case of #Ukraine he is victim because #NATO , #NWO and #DS run down him and let him attack Ukraine . 
#Zelensky is just a #marionette of USA and EURO ‼️ https://t.co/EqGGtDt01F",2022-06-17 23:57:48+00:00
3463,boriskulikov83,"@moinaksg From #Japan , I support #Putin .
He always speaks frankly. And in the case of #Ukraine he is victim because #NATO , #NWO and #DS run down him and let him attack Ukraine . 
#Zelensky is just a #marionette of USA and EURO ‼️",2022-06-17 23:57:01+00:00
3464,Bikes4Fish,RT @raging545: VIDEO from Russian occupied Donetsk of a Ukrainian strike that hit the Dominik Hotel where Russian army officers are said to…,2022-06-17 23:56:51+00:00
3465,WilhelmOrmstein,"🇺🇦 Ukrainian neo-N@zies.

Ukrainian soldiers are being ""Evacuated"" again. 😘

#Russia #Ukraine #Putin #UkraineWar #Zelensky #ukrainerussiawar #russiaukrainewar #NATO https://t.co/ZZeq7eOkHk",2022-06-17 23:55:25+00:00
3466,Mazin36627149,"RT @FreedomHonor666: ""#Ukraine need not worry; with Joe Biden, America is back as the leader of the free world.""

The first openly trans, a…",2022-06-17 23:52:43+00:00
3467,10WallStreet,RT @10WallStreet: #Putin has no problem with #Ukraine joining #EU...His Issue is Militarized #NeoNazis in #Russian #Donbass...https://t.co/…,2022-06-17 23:51:05+00:00
3468,itsstill1776,"RT @RSKellner: Their ineffectual policies armed the #Taliban &amp; emboldened #Putin. Hoping we’ll forget before Nov., #JoeBiden, #GenMilley &amp;…",2022-06-17 23:45:07+00:00
3469,ConflictEconomy,#Putin made it clear today that #Ukraine will continue to exist with no objections regarding Ukraine joining #EU.  His sole objection is about militarizing Ukraine and #Nato membership.  So this war can end with Russia only getting #Donbas but it depends on Ukraine playing ball,2022-06-17 23:44:53+00:00
3470,FreedomHonor666,"""#Ukraine need not worry; with Joe Biden, America is back as the leader of the free world.""

The first openly trans, as a 4-star US Army General, and the first openly PoC lesbian, as White House Speaker, with a warning to #Putin and enemies of democracy. https://t.co/Tw3UzoyoK8",2022-06-17 23:44:49+00:00
3471,10WallStreet,#Putin has no problem with #Ukraine joining #EU...His Issue is Militarized #NeoNazis in #Russian #Donbass...https://t.co/fQUI1hlFEr #msnbc #foxnews #wapo #politico #huffpost #nato #kiev #lviv #cnn #bbc #g7 #china,2022-06-17 23:44:43+00:00
3472,anyidea,"#Putin: I can feel it coming in the air tonight waiting for this moment all my life! 
#Ukraine #Russian #USA #uk #london #Australia #FridayVibes #France #music https://t.co/y26l9FLsbQ https://t.co/OY5atJndxu",2022-06-17 23:43:18+00:00
3473,cast_cal,"@NBCNews Is #Putin lying?  
Brushing aside what ""economic fallout""?

WE are the ones suffering: empty shelves, #gas #gasprices, #StockMarket!  We shot ourselves in the foot and are still giving money to #Ukraine without end.
He's telling the truth! @POTUS @VP 

https://t.co/RbBUzaPmcS",2022-06-17 23:42:48+00:00
3474,nvban007,RT @OXVisionaryFarm: The #UK has today (Thursday 16 June) announced a new wave of #sanctions for the #barbaric treatment of #children in #U…,2022-06-17 23:42:10+00:00
3475,5RT678,"RT @_Thirunarayan1: Fmr. Amb. To Ukraine Bill Taylor: War In Ukraine ‘Probably Goes Into Next Year’ 
https://t.co/coIJ8L2JDh 
#Biden #NBC #…",2022-06-17 23:42:07+00:00
3476,5RT678,"RT @_Thirunarayan1: Bannon and DOJ don't want to talk politics or January 6 specifics at contempt trial https://t.co/I6FHMjJ1Qv
#Biden #CNN…",2022-06-17 23:42:06+00:00
3477,5RT678,RT @_Thirunarayan1: Election standoff ends in New Mexico county after false fraud claims threw primary certification into question https://…,2022-06-17 23:42:06+00:00
3478,5RT678,"RT @_Thirunarayan1: Inflation has risen so fast that workers have actually been handed a pay cut as of late https://t.co/LjWf8vJcKq
#Biden…",2022-06-17 23:42:06+00:00
3479,5RT678,"RT @_Thirunarayan1: Gov. Polis Says Biden Has ‘Every Opportunity’ To Turn Economy Around 
https://t.co/Y8mlwcfI0b 
#Biden #NBC #MSNBC #CNBC…",2022-06-17 23:42:06+00:00
3480,aussiearamean,"My Generation knew the difference between a man and a woman
SHARE SHARE SHARE 
Follow my Telegram for more ⏬⏬
👉  https://t.co/R6AbSrXB2u

#WEF #stopthetreaty #nwo #WHO #pandemic #australia #canada #ukraine #russia #putin #biden https://t.co/D0U7Lb0E9i",2022-06-17 23:40:55+00:00
3481,backspacer09,RT @UA_struggle: Before and after. For you to understand the scale of destruction in #Ukraine. #Russia is simply wiping a European country…,2022-06-17 23:39:33+00:00
3482,_Thirunarayan1,"Fmr. Amb. To Ukraine Bill Taylor: War In Ukraine ‘Probably Goes Into Next Year’ 
https://t.co/coIJ8L2JDh 
#Biden #NBC #MSNBC #CNBC #India #CNN #World #shorts #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-17 23:38:59+00:00
3483,aussiearamean,"She'll be right Australia isn't going to cut it
If you've worked it out
SHARE SHARE SHARE 

Follow my Telegram for more ⏬⏬
👉  https://t.co/R6AbSrXB2u

#WEF #stopthetreaty #nwo #WHO #pandemic #australia #canada #ukraine #russia #putin #biden https://t.co/NX3A82QsTF",2022-06-17 23:38:40+00:00
3484,WilhelmOrmstein,"🇺🇦 🇷🇺 Russian cheese Ukrainian cheese..

This is getting ridiculous..

#Russia #Ukraine #Putin #UkraineWar #Zelensky #ukrainerussiawar #russiaukrainewar #NATO https://t.co/RF5lV0rm9u",2022-06-17 23:38:25+00:00
3485,1hopz,"RT @RSKellner: Their ineffectual policies armed the #Taliban &amp; emboldened #Putin. Hoping we’ll forget before Nov., #JoeBiden, #GenMilley &amp;…",2022-06-17 23:37:51+00:00
3486,bloomsbury1918,"The next time UN, United States, Canada, Japan, New Zealand, Australia, Taiwan, NATO, European Union ask for money for #Ukraine I will throw up rubles.

#Russia #Putin",2022-06-17 23:36:00+00:00
3487,allindiatweet,"RT @_Thirunarayan1: Gov. Polis Says Biden Has ‘Every Opportunity’ To Turn Economy Around 
https://t.co/Y8mlwcfI0b 
#Biden #NBC #MSNBC #CNBC…",2022-06-17 23:34:15+00:00
